airport_key,airport_code,airport_name,airport_type,municipality,country_key
5853,CJL,Chitral Airport,medium_airport,Chitral,176
5854,CHB,Chilas Airport,small_airport,Chilas,176
5855,DBA,Dalbandin Airport,small_airport,Dalbandin,176
5856,DEA,Dera Ghazi Khan Airport,medium_airport,Dera Ghazi Khan,176
5857,DSK,Dera Ismael Khan Airport [IN-ACTIVE],medium_airport,Dera Ismael Khan,176
5858,LYP,Faisalabad International Airport,large_airport,Faisalabad,176
5859,GWD,New Gwadar International Airport,large_airport,Gurandani,176
5860,GIL,Gilgit Airport,medium_airport,Gilgit,176
5861,GWD,Gwadar International Airport,medium_airport,Gwadar,176
5862,ISB,Islamabad International Airport,large_airport,Attock,176
5863,JAG,Shahbaz Air Base,medium_airport,Jacobabad,176
5864,KHI,Jinnah International Airport,large_airport,Karachi,176
5865,HDD,Hyderabad Airport,small_airport,Hyderabad,176
5866,KDD,Khuzdar Airport,small_airport,Khuzdar,176
5867,OHT,Kohat Airport,small_airport,Kohat,176
5868,LHE,Allama Iqbal International Airport,large_airport,Lahore,176
5869,LRG,Loralai Airport,small_airport,Loralai,176
5870,XJM,Mangla Airport,medium_airport,Mangla,176
5871,MFG,Muzaffarabad Airport,small_airport,Muzaffarabad,176
5872,MWD,Mianwali Air Base,medium_airport,Mianwali,176
5873,MJD,Moenjodaro Airport,medium_airport,Moenjodaro,176
5874,MPD,Sindhri Tharparkar Airport,small_airport,Sindhri,176
5875,ATG,Minhas Air Base,medium_airport,Kamra,176
5876,MUX,Multan International Airport,large_airport,Multan,176
5877,WNS,Shaheed Benazirabad Airport,medium_airport,Nawabashah,176
5878,ORW,Ormara Airport,small_airport,Ormara Raik,176
5879,PAJ,Parachinar Airport,small_airport,Parachinar,176
5880,PJG,Panjgur Airport,medium_airport,Panjgur,176
5881,PSI,Pasni Airport,medium_airport,Pasni,176
5882,PEW,Bacha Khan International Airport,large_airport,Peshawar,176
5883,UET,Quetta International Airport,large_airport,Quetta,176
5884,RYK,Shaikh Zaid Airport,medium_airport,Rahim Yar Khan,176
5885,RAZ,Rawalakot Airport,medium_airport,Rawalakot,176
5886,SBQ,Sibi Airport,small_airport,Sibi,176
5887,KDU,Skardu International Airport,large_airport,Skardu,176
5888,SKZ,Sukkur Airport,medium_airport,Mirpur Khas,176
5889,SYW,Sehwan Sharif Airport,medium_airport,Sehwan Sharif,176
5890,SGI,Mushaf Air Base,medium_airport,Sargodha,176
5891,SDT,Saidu Sharif Airport,medium_airport,Saidu Sharif,176
5892,SKT,Sialkot International Airport,large_airport,Sialkot,176
5893,SUL,Sui Airport,medium_airport,Sui,176
5894,RZS,Sawan Airport,small_airport,Sawan Gas Field,176
5895,TLB,Tarbela Dam Airport,small_airport,Tarbela,176
5896,BDN,Talhar Airport,small_airport,Badin,176
5897,TFT,Taftan Airport,small_airport,Taftan,176
5898,TUK,Turbat International Airport,medium_airport,Turbat,176
5899,WAF,Wana Airport,small_airport,Waana,176
5900,PZH,Zhob Airport,medium_airport,Fort Sandeman,176
5901,APV,Apple Valley Airport,small_airport,Buxton,230
5902,IQA,Al Asad Air Base,medium_airport,Hīt,105
5903,TQD,Al Taqaddum Air Base,medium_airport,Al Habbaniyah,105
5904,BMN,Bamarni Airport,small_airport,Bamarni,105
5905,BGW,Baghdad International Airport / New Al Muthana Air Base,large_airport,Baghdad,105
5906,OSM,Mosul International Airport,large_airport,Mosul,105
5907,EBL,Erbil International Airport,large_airport,Arbil,105
5908,KIK,Kirkuk International Airport,large_airport,Kirkuk,105
5909,BSR,Basra International Airport,large_airport,Basra,105
5910,NJF,Al Najaf International Airport,large_airport,Najaf,105
5911,RQW,Qayyarah West Airport,medium_airport,Qayyarah,105
5912,ISU,Sulaymaniyah International Airport,medium_airport,Sulaymaniyah,105
5913,ALP,Aleppo International Airport,large_airport,Aleppo,209
5914,DAM,Damascus International Airport,large_airport,Damascus,209
5915,DEZ,Deir ez-Zor Airport,medium_airport,Deir ez-Zor,209
5916,KAC,Qamishli International Airport,medium_airport,Qamishli,209
5917,LTK,Latakia International Airport,medium_airport,Latakia,209
5918,PMS,Palmyra Airport,medium_airport,Tadmur,209
5919,DIA,Doha International Airport,large_airport,Doha,185
5920,XJD,Al Udeid Air Base,medium_airport,Ar Rayyan,185
5921,DOH,Hamad International Airport,large_airport,Doha,185
5922,OTT,Andre Maggi Airport,small_airport,Cotriguaçu,30
5923,OUM,Oum Hadjer Airport,small_airport,Oum Hadjer,212
5924,OXO,Orientos Airport,small_airport,Orientos,13
5925,ADE,Aden International Airport,large_airport,Aden,244
5926,EAB,Abs Airport,small_airport,Abs,244
5927,AXK,Ataq Airport,medium_airport,Ataq,244
5928,BYD,Al-Bayda Airport,small_airport,Al-Bayda,244
5929,BHN,Beihan Airport,small_airport,Beihan,244
5930,BUK,Al-Bough Airport,small_airport,Al-Bough,244
5931,AAY,Al Ghaydah International Airport,medium_airport,Al Ghaydah,244
5932,KAM,Kamaran Airport,small_airport,Kamaran,244
5933,MYN,Marib Airport,small_airport,Marib,244
5934,UKR,Mukeiras Airport,small_airport,Mukayras,244
5935,IHN,Qishn Airport,small_airport,Qishn,244
5936,RIY,Riyan International Airport,large_airport,Mukalla(Riyan),244
5937,SYE,Sadah Airport,small_airport,Sa'dah,244
5938,SAH,Sanaa International Airport,large_airport,Sanaa,244
5939,SCT,Socotra Airport,medium_airport,Mori,244
5940,GXF,Seiyun Hadhramaut International Airport,large_airport,Seiyun,244
5941,TAI,Taiz International Airport,medium_airport,Taiz,244
5942,ACU,Achutupu Airport,small_airport,Mamitupu,171
5943,AIL,Ailigandí Airport,small_airport,Isla Lorenzo Bello,171
5944,CTE,Cartí Airport,small_airport,Cartí Islands,171
5945,CZJ,Corazón de Jesús Airport,small_airport,Nurna,171
5946,COG,Mandinga Airport,small_airport,Mandinga,171
5947,MPP,Mulatupo Airport,small_airport,Mulatupo,171
5948,PYC,Playón Chico Airport,small_airport,Ukupseni,171
5949,NMG,San Miguel Airport,small_airport,Isla del Rey,171
5950,TUE,Tupile Airport,small_airport,Tupile,171
5951,PYV,Yaviza Airport,small_airport,Yaviza,171
5952,PLP,Captain Ramon Xatruch Airport,closed,La Palma,171
5953,TUE,Tupile Airport,closed,Isla Tupile,171
5954,AML,Puerto Armuelles Airport,small_airport,Puerto Armuelles,171
5955,BFQ,Bahia Piña Airport,small_airport,Puerto Piña,171
5956,ELE,EL Real Airport,small_airport,El Real de Santa María,171
5957,MFS,Miraflores Airport,small_airport,Miraflores,171
5958,OTD,Raul Arias Espinoza Airport,small_airport,Contadora Island,171
5959,SAX,Sambú Airport,small_airport,Boca de Sábalo,171
5960,AKB,Atka Airport,small_airport,Atka,230
5961,PML,Port Moller Airport,small_airport,Cold Bay,230
5962,PTD,Port Alexander Seaplane Base,seaplane_base,Port Alexander,230
5963,PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",medium_airport,Palmer,230
5964,ATU,Casco Cove Coast Guard Station,small_airport,Attu,230
5965,BTI,Barter Island Long Range Radar Station Airport,medium_airport,Barter Island,230
5966,BET,Bethel Airport,medium_airport,Bethel,230
5967,BVU,Beluga Airport,small_airport,Beluga,230
5968,BIG,Allen Army Airfield,medium_airport,Delta Junction Ft Greely,230
5969,BKC,Buckland Airport,small_airport,Buckland,230
5970,BMX,Big Mountain Airport,small_airport,Big Mountain,230
5971,BRW,Wiley Post Will Rogers Memorial Airport,medium_airport,Utqiaġvik,230
5972,BTT,Bettles Airport,small_airport,Bettles,230
5973,CDB,Cold Bay Airport,medium_airport,Cold Bay,230
5974,CEM,Central Airport,small_airport,Central,230
5975,CIK,Chalkyitsik Airport,small_airport,Chalkyitsik,230
5976,CYF,Chefornak Airport,small_airport,Chefornak,230
5977,SCM,Scammon Bay Airport,small_airport,Scammon Bay,230
5978,IRC,Circle City (New) Airport,small_airport,Circle,230
5979,CDV,Merle K (Mudhole) Smith Airport,medium_airport,Cordova,230
5980,CXF,Coldfoot Airport,small_airport,Coldfoot,230
5981,CYT,Yakataga Airport,small_airport,Yakataga,230
5982,CZF,Cape Romanzof LRRS Airport,medium_airport,Cape Romanzof,230
5983,DRG,Deering Airport,medium_airport,Deering,230
5984,RDB,Red Dog Airport,small_airport,Red Dog,230
5985,ADK,Adak Airport,medium_airport,Adak,230
5986,DLG,Dillingham Airport,medium_airport,Dillingham,230
5987,MLL,Marshall Don Hunter Sr Airport,small_airport,Marshall,230
5988,ADQ,Kodiak Airport,medium_airport,Kodiak,230
5989,DUT,Tom Madsen (Dutch Harbor) Airport,medium_airport,Unalaska,230
5990,KKH,Kongiganak Airport,small_airport,Kongiganak,230
5991,EDF,Elmendorf Air Force Base,medium_airport,Anchorage,230
5992,EEK,Eek Airport,small_airport,Eek,230
5993,EAA,Eagle Airport,small_airport,Eagle,230
5994,EHM,Cape Newenham LRRS Airport,medium_airport,Cape Newenham,230
5995,EIL,Eielson Air Force Base,medium_airport,Fairbanks,230
5996,ELV,Elfin Cove Seaplane Base,seaplane_base,Elfin Cove,230
5997,EMK,Emmonak Airport,medium_airport,Emmonak,230
5998,ENA,Kenai Municipal Airport,medium_airport,Kenai,230
5999,WWT,Mertarvik Airport,small_airport,Mertarvik,230
6000,FAI,Fairbanks International Airport,large_airport,Fairbanks,230
6001,FBK,Ladd Army Airfield,medium_airport,Fairbanks,230
6002,ABL,Ambler Airport,medium_airport,Ambler,230
6003,FRN,Bryant Army Airfield,small_airport,Fort Richardson,230
6004,NIB,Nikolai Airport,small_airport,Nikolai,230
6005,GAL,Edward G. Pitka Sr Airport,medium_airport,Galena,230
6006,GBH,Galbraith Lake Airport,small_airport,Galbraith Lake,230
6007,KWK,Kwigillingok Airport,small_airport,Kwigillingok,230
6008,SHG,Shungnak Airport,small_airport,Shungnak,230
6009,GKN,Gulkana Airport,medium_airport,Gulkana,230
6010,GLV,Golovin Airport,small_airport,Golovin,230
6011,GAM,Gambell Airport,medium_airport,Gambell,230
6012,AGN,Angoon Seaplane Base,seaplane_base,Angoon,230
6013,BGQ,Big Lake Airport,small_airport,Big Lake,230
6014,GST,Gustavus Airport,medium_airport,Gustavus,230
6015,NME,Nightmute Airport,small_airport,Nightmute,230
6016,SGY,Skagway Airport,small_airport,Skagway,230
6017,GMT,Granite Mountain Air Station,small_airport,Granite Mountain,230
6018,HCR,Holy Cross Airport,medium_airport,Holy Cross,230
6019,HSL,Huslia Airport,medium_airport,Huslia,230
6020,HNS,Haines Airport,medium_airport,Haines,230
6021,HOM,Homer Airport,medium_airport,Homer,230
6022,HPB,Hooper Bay Airport,small_airport,Hooper Bay,230
6023,HUS,Hughes Airport,small_airport,Hughes,230
6024,SHX,Shageluk Airport,small_airport,Shageluk,230
6025,HYG,Hydaburg Seaplane Base,seaplane_base,Hydaburg,230
6026,IGG,Igiugig Airport,small_airport,Igiugig,230
6027,EGX,Egegik Airport,medium_airport,Egegik,230
6028,IAN,Bob Baker Memorial Airport,medium_airport,Kiana,230
6029,ILI,Iliamna Airport,medium_airport,Iliamna,230
6030,UTO,Indian Mountain LRRS Airport,medium_airport,Utopia Creek,230
6031,MCL,Denali National Park Airport,small_airport,Denali Park,230
6032,WAA,Wales Airport,small_airport,Wales,230
6033,KCG,Chignik Airport,small_airport,Chignik,230
6034,JNU,Juneau International Airport,large_airport,Juneau,230
6035,KGK,Koliganek Airport,small_airport,Koliganek,230
6036,KDK,Kodiak Municipal Airport,small_airport,Kodiak,230
6037,KFP,False Pass Airport,small_airport,False Pass,230
6038,AKK,Akhiok Airport,small_airport,Akhiok,230
6039,KPN,Kipnuk Airport,small_airport,Kipnuk,230
6040,KKA,Koyuk Alfred Adams Airport,small_airport,Koyuk,230
6041,LKK,Kulik Lake Airport,small_airport,Kulik Lake,230
6042,AKN,King Salmon Airport,medium_airport,King Salmon,230
6043,IKO,Nikolski Air Station,small_airport,Nikolski,230
6044,AKP,Anaktuvuk Pass Airport,medium_airport,Anaktuvuk Pass,230
6045,KTN,Ketchikan International Airport,medium_airport,Ketchikan,230
6046,UUK,Ugnu-Kuparuk Airport,small_airport,Kuparuk,230
6047,KAL,Kaltag Airport,small_airport,Kaltag,230
6048,KLW,Klawock Airport,medium_airport,Klawock,230
6049,KYK,Karluk Airport,small_airport,Karluk,230
6050,KLN,Larsen Bay Airport,small_airport,Larsen Bay,230
6051,KLG,Kalskag Airport,small_airport,Kalskag,230
6052,PTA,Port Alsworth Airport,small_airport,Port Alsworth,230
6053,LNI,Point Lonely Short Range Radar Site Airfield,small_airport,Point Lonely,230
6054,DQH,Alpine Airstrip,small_airport,Nuiqsut,230
6055,WCR,Chandalar Lake Airport,small_airport,Chandalar Lake,230
6056,LUR,Cape Lisburne LRRS Airport,medium_airport,Cape Lisburne,230
6057,KMO,Manokotak Airport,small_airport,Manokotak,230
6058,MCG,McGrath Airport,medium_airport,McGrath,230
6059,MDO,Middleton Island Airport,small_airport,Middleton Island,230
6060,LMA,Minchumina Airport,small_airport,Minchumina,230
6061,SMK,St Michael Airport,small_airport,St Michael,230
6062,MLY,Manley Hot Springs Airport,small_airport,Manley Hot Springs,230
6063,MTM,Metlakatla Seaplane Base,seaplane_base,Metlakatla,230
6064,MOU,Mountain Village Airport,small_airport,Mountain Village,230
6065,MRI,Merrill Field,medium_airport,Anchorage,230
6066,MXY,Mc Carthy Airport,small_airport,Mccarthy,230
6067,MYU,Mekoryuk Airport,medium_airport,Mekoryuk,230
6068,WNA,Napakiak Airport,small_airport,Napakiak,230
6069,ANC,Ted Stevens Anchorage International Airport,large_airport,Anchorage,230
6070,ANI,Aniak Airport,medium_airport,Aniak,230
6071,ENN,Nenana Municipal Airport,medium_airport,Nenana,230
6072,NNL,Nondalton Airport,small_airport,Nondalton,230
6073,FNR,Funter Bay Seaplane Base,seaplane_base,Funter Bay,230
6074,ANN,Annette Island Airport,medium_airport,Metlakatla,230
6075,NUL,Nulato Airport,small_airport,Nulato,230
6076,ANV,Anvik Airport,medium_airport,Anvik,230
6077,KNW,New Stuyahok Airport,small_airport,New Stuyahok,230
6078,OBU,Kobuk Airport,small_airport,Kobuk,230
6079,PCA,Portage Creek Airport,small_airport,Portage Creek,230
6080,HNH,Hoonah Airport,small_airport,Hoonah,230
6081,OME,Nome Airport,medium_airport,Nome,230
6082,OOK,Toksook Bay Airport,small_airport,Toksook Bay,230
6083,ORT,Northway Airport,medium_airport,Northway,230
6084,OTZ,Ralph Wien Memorial Airport,medium_airport,Kotzebue,230
6085,NLG,Nelson Lagoon Airport,small_airport,Nelson Lagoon,230
6086,STG,St George Airport,medium_airport,St George,230
6087,KPC,Port Clarence Coast Guard Station,medium_airport,Port Clarence,230
6088,KPV,Perryville Airport,small_airport,Perryville,230
6089,PSG,Petersburg James A Johnson Airport,medium_airport,Petersburg,230
6090,PTH,Port Heiden Airport,medium_airport,Port Heiden,230
6091,PKA,Napaskiak Airport,small_airport,Napaskiak,230
6092,PTU,Platinum Airport,medium_airport,Platinum,230
6093,PIP,Pilot Point Airport,small_airport,Pilot Point,230
6094,PHO,Point Hope Airport,small_airport,Point Hope,230
6095,PPC,Prospect Creek Airport,small_airport,Prospect Creek,230
6096,KWN,Quinhagak Airport,small_airport,Quinhagak,230
6097,NUI,Nuiqsut Airport,medium_airport,Nuiqsut,230
6098,ARC,Arctic Village Airport,medium_airport,Arctic Village,230
6099,RSH,Russian Mission Airport,small_airport,Russian Mission,230
6100,RBY,Ruby Airport,medium_airport,Ruby,230
6101,SVA,Savoonga Airport,medium_airport,Savoonga,230
6102,SCC,Deadhorse Airport,medium_airport,Deadhorse,230
6103,SDP,Sand Point Airport,medium_airport,Sand Point,230
6104,SHH,Shishmaref Airport,small_airport,Shishmaref,230
6105,SIT,Sitka Rocky Gutierrez Airport,medium_airport,Sitka,230
6106,WLK,Selawik Airport,small_airport,Selawik,230
6107,SLQ,Sleetmute Airport,small_airport,Sleetmute,230
6108,KSM,St Mary's Airport,small_airport,St Mary's,230
6109,SNP,St Paul Island Airport,medium_airport,St Paul Island,230
6110,SOV,Seldovia Airport,small_airport,Seldovia,230
6111,SMU,Sheep Mountain Airport,small_airport,Sheep Mountain,230
6112,UMM,Summit Airport,small_airport,Cantwell,230
6113,SVW,Sparrevohn LRRS Airport,medium_airport,Sparrevohn,230
6114,SKW,Skwentna Airport,small_airport,Skwentna,230
6115,SXQ,Soldotna Airport,medium_airport,Soldotna,230
6116,SYA,Eareckson Air Station,medium_airport,Shemya,230
6117,TAL,Ralph M Calhoun Memorial Airport,small_airport,Tanana,230
6118,TNC,Tin City Long Range Radar Station Airport,small_airport,Tin City,230
6119,TLA,Teller Airport,small_airport,Teller,230
6120,TOG,Togiak Airport,small_airport,Togiak Village,230
6121,TKA,Talkeetna Airport,medium_airport,Talkeetna,230
6122,TLJ,Tatalina LRRS Airport,medium_airport,Takotna,230
6123,ATK,Atqasuk Edward Burnell Sr Memorial Airport,medium_airport,Atqasuk,230
6124,AUK,Alakanuk Airport,small_airport,Alakanuk,230
6125,UMT,Umiat Airport,small_airport,Umiat,230
6126,UNK,Unalakleet Airport,medium_airport,Unalakleet,230
6127,WOW,Willow Airport,small_airport,Willow,230
6128,KQA,Akutan Airport,small_airport,Akutan,230
6129,VAK,Chevak Airport,small_airport,Chevak,230
6130,KVC,King Cove Airport,small_airport,King Cove,230
6131,VDZ,Valdez Pioneer Field,medium_airport,Valdez,230
6132,VEE,Venetie Airport,small_airport,Venetie,230
6133,KVL,Kivalina Airport,small_airport,Kivalina,230
6134,WBQ,Beaver Airport,small_airport,Beaver,230
6135,SWD,Seward Airport,medium_airport,Seward,230
6136,WRG,Wrangell Airport,medium_airport,Wrangell,230
6137,AIN,Wainwright Airport,medium_airport,Wainwright,230
6138,WMO,White Mountain Airport,small_airport,White Mountain,230
6139,WTK,Noatak Airport,small_airport,Noatak,230
6140,WWA,Wasilla Airport,medium_airport,Wasilla,230
6141,YAK,Yakutat Airport,medium_airport,Yakutat,230
6142,CIS,Canton Island Airport,medium_airport,Abariringa,116
6143,PCQ,Boun Neau Airport,small_airport,Phongsaly,124
6144,PDR,Presidente José Sarney Airport,small_airport,Presidente Dutra,30
6145,APE,San Juan Aposento Airport,closed,San Juan Aposento,172
6146,AJU,Santa Maria Airport,closed,Santa María,172
6147,BLP,Huallaga Airport,small_airport,Bellavista,172
6148,PEC,Pelican Seaplane Base,seaplane_base,Pelican,230
6149,AKI,Akiak Airport,small_airport,Akiak,230
6150,AET,Allakaket Airport,small_airport,Allakaket,230
6151,NCN,Chenega Bay Airport,small_airport,Chenega,230
6152,CLP,Clarks Point Airport,small_airport,Clarks Point,230
6153,ELI,Elim Airport,small_airport,Elim,230
6154,KUK,Kasigluk Airport,small_airport,Kasigluk,230
6155,KNK,Kokhanok Airport,small_airport,Kokhanok,230
6156,KOT,Kotlik Airport,small_airport,Kotlik,230
6157,KTS,Brevig Mission Airport,small_airport,Brevig Mission,230
6158,KYU,Koyukuk Airport,small_airport,Koyukuk,230
6159,KWT,Kwethluk Airport,small_airport,Kwethluk,230
6160,ORV,Robert (Bob) Curtis Memorial Airport,small_airport,Noorvik,230
6161,SKK,Shaktoolik Airport,small_airport,Shaktoolik,230
6162,TKJ,Tok Junction Airport,small_airport,Tok,230
6163,WSN,South Naknek Number 2 Airport,small_airport,South Naknek,230
6164,FYU,Fort Yukon Airport,medium_airport,Fort Yukon,230
6165,CPN,Cape Rodney Airport,small_airport,Cape Rodney,174
6166,ESA,Esa'ala Airport,small_airport,Esa'ala,174
6167,OTY,Oria Airport,closed,Oria,174
6168,SMP,Stockholm Landing Strip,small_airport,Stockholm,174
6169,BIJ,Biliau Airport,small_airport,Unknown,174
6170,KXR,Karoola Airport,closed,Buka Island,174
6171,BIZ,Bimin Airport,closed,Unknown,174
6172,DGG,Fishermans Airfield,closed,Daugo Island,174
6173,BVP,Bolovip Airstrip,closed,Bolovip,174
6174,TIG,Tingwon Airport,closed,Tingwon Island,174
6175,TSK,Taskul Airport,closed,Taskul,174
6176,BEA,Bereina Airport,closed,Bereina Mission,174
6177,BIJ,Biliau Airport,closed,Biliau,174
6178,BOQ,Boku Airport,closed,Boku,174
6179,DPU,Dumpu Airport,closed,Dumpu,174
6180,KNL,Kelanoa Airport,closed,Kelanoa,174
6181,GWN,Gnarowein Airport,closed,Gnarowein,174
6182,KJU,Kamiraba Airport,closed,Kamiraba,174
6183,KTK,Kunua Airport,closed,Kunua,174
6184,DOS,Dios Airport,closed,Dios,174
6185,IUS,Inus Airport,closed,Inus,174
6186,LNQ,Loani Airport,closed,Loani,174
6187,OML,Omkalai Airport,closed,Omkalai,174
6188,KWX,Kiwai Airport,closed,Kiwai Island,174
6189,KSG,Kisengam Airport,closed,Kisenden,174
6190,ILX,Ileg Airport,closed,Ileg,174
6191,BNZ,Banz Airport,closed,Banz,174
6192,KIA,Kaiapit Airport,closed,Kaiapit,174
6193,KIZ,Kikinonda Airport,closed,Kikinonda,174
